,id,time,pstime,mag,amp,p_prob,s_prob,mod_amp,amp_time1,p_time,s_time
72,72,2015-02-26T08:34:58.291429Z,2.09,0.1389675010419704,1434.0,0.7034012,0.80313134,0.0435479284847497,2015-02-26T08:35:02.980000Z,2015-02-26T08:35:00.680000Z,2015-02-26T08:35:02.770000Z
73,73,2015-03-01T16:05:55.900000Z,1.54,0.7751452750679612,11212.0,0.89357233,0.69707805,0.1884279290965122,2015-03-01T16:05:59.360000Z,2015-03-01T16:05:57.660000Z,2015-03-01T16:05:59.200000Z
74,74,2015-03-01T21:50:48.831429Z,1.04,0.1102814042137669,4201.0,0.8200833,0.6043868,0.0513193803876204,2015-03-01T21:50:51.810000Z,2015-03-01T21:50:50.020000Z,2015-03-01T21:50:51.060000Z
75,75,2015-03-01T22:11:08.311429Z,1.32,1.0653076087076685,30087.0,0.8927341,0.5368489,0.3675425369489016,2015-03-01T22:11:11.930000Z,2015-03-01T22:11:09.820000Z,2015-03-01T22:11:11.140000Z
76,76,2015-03-02T08:24:59.322857Z,6.91,2.0075215746161112,7283.0,0.70183307,0.5630901,0.2555768861835652,2015-03-02T08:25:14.840000Z,2015-03-02T08:25:07.220000Z,2015-03-02T08:25:14.130000Z
77,77,2015-03-03T08:34:01.672857Z,4.04,1.7524039685759305,10042.0,0.9430622,0.6206113,0.4491629945313359,2015-03-03T08:34:10.860000Z,2015-03-03T08:34:06.290000Z,2015-03-03T08:34:10.330000Z
78,78,2015-03-03T17:09:16.340000Z,0.7,0.5687439233080548,12073.0,0.8850951,0.783869,0.1474836656557346,2015-03-03T17:09:18.020000Z,2015-03-03T17:09:17.140000Z,2015-03-03T17:09:17.840000Z
79,79,2015-03-03T18:50:55.191429Z,1.81,0.5518009313135502,9223.0,0.8944545,0.64608,0.1126680898155256,2015-03-03T18:50:59.590000Z,2015-03-03T18:50:57.260000Z,2015-03-03T18:50:59.070000Z
80,80,2015-03-03T19:12:24.208571Z,0.71,0.5696064033238872,12097.0,0.84626913,0.8662381,0.1477768494522838,2015-03-03T19:12:25.970000Z,2015-03-03T19:12:25.020000Z,2015-03-03T19:12:25.730000Z
81,81,2015-03-03T21:43:18.800000Z,1.89,1.1394509329093352,35688.0,0.75555325,0.74358493,0.4359643054685546,2015-03-03T21:43:23.420000Z,2015-03-03T21:43:20.960000Z,2015-03-03T21:43:22.850000Z
82,82,2015-03-03T22:06:36.324286Z,1.37,1.1748192038621297,38716.0,0.7477064,0.5398132,0.4729543277998363,2015-03-03T22:06:40.080000Z,2015-03-03T22:06:37.890000Z,2015-03-03T22:06:39.260000Z
83,83,2015-03-05T22:53:25.321429Z,2.23,0.487866971838488,3785.0,0.803185,0.7401012,0.0972449308506073,2015-03-05T22:53:30.280000Z,2015-03-05T22:53:27.870000Z,2015-03-05T22:53:30.100000Z
84,84,2015-03-08T23:35:21.347143Z,2.26,1.3969320890357255,37158.0,0.93983114,0.69511926,0.7887367725954231,2015-03-08T23:35:26.360000Z,2015-03-08T23:35:23.930000Z,2015-03-08T23:35:26.190000Z
85,85,2015-03-09T09:32:29.018571Z,1.55,-0.4375810769607369,687.0,0.8792299,0.6948667,0.0115456642248754,2015-03-09T09:32:32.470000Z,2015-03-09T09:32:30.790000Z,2015-03-09T09:32:32.340000Z
86,86,2015-03-09T11:16:28.130000Z,2.87,0.1323899434124846,1275.0,0.82281095,0.6117106,0.0270638727880715,2015-03-09T11:16:34.650000Z,2015-03-09T11:16:31.410000Z,2015-03-09T11:16:34.280000Z
87,87,2015-03-09T12:30:45.747143Z,2.19,0.939752730039237,10714.0,0.70452404,0.8496761,0.2752661001673466,2015-03-09T12:30:50.580000Z,2015-03-09T12:30:48.250000Z,2015-03-09T12:30:50.440000Z
88,88,2015-03-10T07:12:03.145714Z,2.2,0.8889726512726798,11537.0,0.91894424,0.63501775,0.2448909022399858,2015-03-10T07:12:08.290000Z,2015-03-10T07:12:05.660000Z,2015-03-10T07:12:07.860000Z
89,89,2015-03-10T11:32:43.707143Z,2.19,1.028131962059699,13132.0,0.89355564,0.87276375,0.3373898102853833,2015-03-10T11:32:48.950000Z,2015-03-10T11:32:46.210000Z,2015-03-10T11:32:48.400000Z
90,90,2015-03-11T04:18:01.901429Z,1.88,0.268103432885123,2762.0,0.8362719,0.7566343,0.0586277777573754,2015-03-11T04:18:06.120000Z,2015-03-11T04:18:04.050000Z,2015-03-11T04:18:05.930000Z
91,91,2015-03-12T10:49:03.102857Z,2.15,0.2390041648158278,2583.0,0.86152637,0.59090185,0.0548282222835991,2015-03-12T10:49:08.080000Z,2015-03-12T10:49:05.560000Z,2015-03-12T10:49:07.710000Z
92,92,2015-03-12T11:01:44.364286Z,4.59,0.637733123957404,1625.0,0.9152086,0.5907687,0.0344931712004834,2015-03-12T11:01:54.650000Z,2015-03-12T11:01:49.610000Z,2015-03-12T11:01:54.200000Z
93,93,2015-03-15T00:59:47.198571Z,2.04,0.4452416897523887,4153.0,0.93142104,0.5477328,0.0881539323049892,2015-03-15T00:59:51.920000Z,2015-03-15T00:59:49.530000Z,2015-03-15T00:59:51.570000Z
94,94,2015-03-16T00:48:12.688571Z,2.18,0.7404563886786123,2946.0,0.8603636,0.6103543,0.1739627997948228,2015-03-16T00:48:17.670001Z,2015-03-16T00:48:15.180000Z,2015-03-16T00:48:17.360000Z
95,95,2015-03-17T03:22:55.338571Z,6.66,2.4186330118094026,13291.0,0.9388044,0.85213083,0.6586171143852683,2015-03-17T03:23:10.350000Z,2015-03-17T03:23:02.950000Z,2015-03-17T03:23:09.610000Z
96,96,2015-03-17T19:28:15.640000Z,1.68,1.147244283377857,17276.0,0.9058181,0.636478,0.443858236558809,2015-03-17T19:28:19.440000Z,2015-03-17T19:28:17.560000Z,2015-03-17T19:28:19.240000Z
97,97,2015-03-17T22:28:03.794286Z,2.28,1.8723030124329965,91728.0,0.89746606,0.697409,2.3566930031874533,2015-03-17T22:28:08.820000Z,2015-03-17T22:28:06.400000Z,2015-03-17T22:28:08.680000Z
98,98,2015-03-17T23:13:57.315714Z,2.13,1.0354554675900856,16165.0,0.88881916,0.5526782,0.3431274538189626,2015-03-17T23:14:02.340000Z,2015-03-17T23:13:59.750000Z,2015-03-17T23:14:01.880000Z
99,99,2015-03-17T23:41:05.700000Z,2.17,1.1678787811739526,21928.0,0.7232709,0.6046117,0.4654561588210462,2015-03-17T23:41:10.590000Z,2015-03-17T23:41:08.180000Z,2015-03-17T23:41:10.350000Z
100,100,2015-03-19T03:32:13.354286Z,2.21,1.456923246524404,35247.0,0.86452705,0.7774056,0.9055725436436874,2015-03-19T03:32:18.220000Z,2015-03-19T03:32:15.880000Z,2015-03-19T03:32:18.090000Z
101,101,2015-03-20T17:17:15.588571Z,5.89,1.7599352551873093,5742.0,0.7413963,0.57281834,0.2290526154664832,2015-03-20T17:17:28.960000Z,2015-03-20T17:17:22.320000Z,2015-03-20T17:17:28.210000Z
102,102,2015-03-21T10:39:42.935714Z,2.2,1.595300987096459,48473.0,0.95140445,0.726047,1.2453774195829566,2015-03-21T10:39:47.790000Z,2015-03-21T10:39:45.450000Z,2015-03-21T10:39:47.650000Z
103,103,2015-03-21T11:33:37.372857Z,2.22,0.5466899949861955,4334.0,0.9149841,0.6150315,0.1113499419568116,2015-03-21T11:33:42.280000Z,2015-03-21T11:33:39.910000Z,2015-03-21T11:33:42.130000Z
104,104,2015-03-21T11:39:53.480000Z,2.24,-0.0081319777124906,1208.0,0.765578,0.57144064,0.031036162871211,2015-03-21T11:39:58.790000Z,2015-03-21T11:39:56.040000Z,2015-03-21T11:39:58.280000Z
105,105,2015-03-21T12:21:59.568571Z,3.93,0.844656777619688,2162.0,0.9195675,0.50769335,0.0555465100393693,2015-03-21T12:22:08.280000Z,2015-03-21T12:22:04.060000Z,2015-03-21T12:22:07.990000Z
106,106,2015-03-21T16:30:50.364286Z,1.51,-0.0648935849825607,1283.0,0.90031135,0.6766672,0.0272336853232124,2015-03-21T16:30:53.730000Z,2015-03-21T16:30:52.090000Z,2015-03-21T16:30:53.600000Z
107,107,2015-03-23T19:02:40.895714Z,2.2,1.3655616165352835,13505.0,0.9419178,0.688359,0.7337728127505411,2015-03-23T19:02:45.950000Z,2015-03-23T19:02:43.410000Z,2015-03-23T19:02:45.610000Z
108,108,2015-03-23T19:44:31.474286Z,2.28,-0.1710761919255825,1269.0,0.8299252,0.5334437,0.0213267072800101,2015-03-23T19:44:36.750000Z,2015-03-23T19:44:34.080000Z,2015-03-23T19:44:36.360000Z
109,109,2015-03-24T20:57:02.254286Z,2.21,1.3004901347347528,15835.0,0.915033,0.5103579,0.6316698303573254,2015-03-24T20:57:07.260000Z,2015-03-24T20:57:04.780000Z,2015-03-24T20:57:06.990000Z
110,110,2015-03-24T22:36:51.487143Z,2.12,1.196027264175812,7797.0,0.856913,0.6814376,0.4966234975437795,2015-03-24T22:36:56.390000Z,2015-03-24T22:36:53.910000Z,2015-03-24T22:36:56.030000Z
111,111,2015-03-25T04:58:25.570000Z,4.62,1.067200513549054,1519.7982082932865,0.7863325,0.81992495,0.0927257839053435,2015-03-25T04:58:29.840000Z,2015-03-25T04:58:30.850000Z,2015-03-25T04:58:35.470000Z
112,112,2015-03-25T22:44:31.921429Z,1.67,0.5705602259939695,7000.0,0.70943445,0.79628205,0.1176414113160529,2015-03-25T22:44:35.730000Z,2015-03-25T22:44:33.830000Z,2015-03-25T22:44:35.500000Z
113,113,2015-03-26T19:34:20.581429Z,2.16,0.302772382527861,2091.0,0.76773953,0.6856203,0.0634998036691852,2015-03-26T19:34:25.400000Z,2015-03-26T19:34:23.050000Z,2015-03-26T19:34:25.210000Z
114,114,2015-03-27T02:32:31.928571Z,1.69,1.285464701963282,23750.0,0.9048589,0.8438482,0.6101894604232297,2015-03-27T02:32:35.690000Z,2015-03-27T02:32:33.860000Z,2015-03-27T02:32:35.550000Z
115,115,2015-03-27T08:13:57.871429Z,2.72,1.3146143244389992,19397.0,0.878592,0.7791562,0.4117317180158624,2015-03-27T08:14:03.940000Z,2015-03-27T08:14:00.980000Z,2015-03-27T08:14:03.700000Z
