,id,time,pstime,mag
256,680,2015-06-24T08:19:07.070000Z,6.58,1.199441174525238
257,681,2015-06-24T11:05:22.528571Z,6.73,1.016694795950297
258,685,2015-06-25T12:38:16.222857Z,6.63,2.39217839147051
259,689,2015-06-26T11:37:23.741429Z,1.53,1.059520160669454
260,695,2015-06-27T15:58:00.620000Z,4.62,1.1293964560806615
261,696,2015-06-27T16:22:17.618571Z,2.95,1.3964139660782742
262,697,2015-06-28T00:21:29.360000Z,6.37,1.2085947286698069
263,700,2015-06-28T11:29:17.171429Z,5.24,1.3002711793429036
264,701,2015-06-29T01:00:54.780000Z,5.46,2.225612257087366
265,704,2015-06-29T19:15:40.171429Z,4.4,1.2209623951396649
266,707,2015-06-29T23:51:02.015714Z,1.5,1.0583728969345536
267,709,2015-06-30T13:23:52.278571Z,6.1,1.326182438737883
268,713,2015-07-02T00:21:01.478571Z,1.69,1.055836050604898
269,715,2015-07-02T18:20:05.287143Z,3.24,1.149161185852433
270,716,2015-07-02T18:55:24.594286Z,5.71,1.72686699015678
271,717,2015-07-03T07:45:34.661429Z,4.05,1.4690218639969015
272,718,2015-07-03T08:50:42.435714Z,4.02,2.3197325495014587
273,719,2015-07-03T08:52:30.428571Z,4.0,1.744414875132635
274,723,2015-07-03T17:52:49.140000Z,1.4,1.3061241073278975
275,726,2015-07-04T03:08:33.075714Z,2.27,1.9978325981123344
276,730,2015-07-04T11:39:59.321429Z,5.73,1.051402161925256
277,733,2015-07-05T10:13:21.074286Z,5.43,1.638889134229489
278,735,2015-07-05T20:03:52.472857Z,5.65,1.4226175542623898
279,740,2015-07-06T12:58:32.215714Z,2.06,1.1628143590549087
280,741,2015-07-06T23:03:10.530000Z,4.62,1.0959505682012536
281,743,2015-07-07T01:17:11.407143Z,4.01,1.1127110332685746
282,748,2015-07-07T12:36:20.871429Z,3.0,1.3040534947910034
283,749,2015-07-07T13:46:39.107143Z,5.55,1.485328282569561
284,750,2015-07-07T14:05:21.570000Z,4.13,1.6965287062420806
285,751,2015-07-07T19:02:34.495714Z,5.28,1.2418257639505148
286,752,2015-07-07T19:14:16.424286Z,5.99,1.1760956550718074
287,754,2015-07-08T04:56:53.871429Z,5.73,1.0110545290719009
288,756,2015-07-08T06:17:33.970000Z,5.74,1.8470550534986905
289,759,2015-07-08T18:57:53.902857Z,6.56,1.722626571470725
290,760,2015-07-08T19:10:58.008571Z,6.73,1.5612473373775806
291,766,2015-07-09T07:06:35.754286Z,4.1,1.0858055265016715
292,768,2015-07-10T12:27:37.911429Z,1.6,1.0238844866655563
293,771,2015-07-11T07:10:37.795714Z,6.68,2.1091966783697185
294,779,2015-07-13T16:09:07.802857Z,2.5,1.213468001749188
295,780,2015-07-13T22:10:11.120000Z,6.3,1.720454457607646
296,783,2015-07-14T12:44:51.895714Z,6.05,1.4001970351864093
297,784,2015-07-14T17:10:54.228571Z,3.65,1.7889836025228505
298,785,2015-07-14T17:11:59.054286Z,3.82,2.103707132975256
299,787,2015-07-14T18:17:17.691429Z,3.7,1.055855212932226
300,788,2015-07-15T07:48:06.481429Z,5.03,1.1065792668968155
301,792,2015-07-17T13:44:18.675714Z,1.5,1.6432174457551916
302,797,2015-07-19T00:22:51.890000Z,6.86,1.2529325486451857
303,798,2015-07-19T01:23:08.380000Z,6.23,1.2440012214975509
304,804,2015-07-20T06:39:40.140000Z,5.95,1.2966210165872796
305,806,2015-07-20T07:14:59.207143Z,6.88,1.1312821885918445
306,808,2015-07-20T17:53:49.447143Z,5.27,1.2285993785927498
307,809,2015-07-20T19:07:23.377143Z,6.39,1.3449983578895783
