,id,time,pstime,mag
212,1033,2015-10-16T05:29:52.264286Z,3.68,2.862247761883011
213,1036,2015-10-17T06:00:27.444286Z,3.54,1.6236734706406184
214,1042,2015-10-19T05:09:34.187143Z,6.81,1.463037712577878
215,1045,2015-10-20T09:01:55.325714Z,3.04,1.5134810503103415
216,1053,2015-10-21T20:03:04.234286Z,3.4,1.8231504593954624
217,1058,2015-10-23T10:19:56.127143Z,5.69,1.0793288850801146
218,1062,2015-10-25T08:39:54.792857Z,6.91,1.0391212971440342
219,1063,2015-10-25T14:19:06.808571Z,5.68,1.049668554482918
220,1064,2015-10-25T14:19:38.192857Z,5.51,1.4877723070651188
221,1065,2015-10-26T04:07:08.958571Z,6.45,1.1311908370665538
222,1067,2015-10-27T04:14:02.241429Z,6.22,1.0668499694879774
223,1070,2015-10-27T11:06:51.118571Z,3.51,2.7382316233994004
224,1071,2015-10-28T12:38:55.152857Z,2.99,1.0007964697692988
225,1072,2015-10-28T20:18:14.201429Z,5.52,1.217675606144721
226,1074,2015-10-29T01:32:16.994286Z,2.98,1.1425004154950138
227,1080,2015-10-31T19:17:10.594286Z,6.13,1.0442767731764149
228,1083,2015-11-02T05:28:48.534286Z,6.55,1.3777586463507574
229,1087,2015-11-03T23:59:27.918571Z,5.4,1.1520725166729051
230,1088,2015-11-04T16:31:33.598571Z,4.21,1.0669472303207597
231,1089,2015-11-04T18:56:44.638571Z,3.86,1.950992415916823
232,1090,2015-11-04T19:28:12.410000Z,3.85,1.3092270322351531
233,1098,2015-11-06T04:41:22.061429Z,3.98,1.1164444557663242
234,1102,2015-11-06T15:13:46.332857Z,2.92,1.1647366330029696
235,1112,2015-11-11T02:20:49.300000Z,3.64,1.0148839287173332
236,1117,2015-11-13T03:39:41.410000Z,3.92,1.197947573347322
237,1118,2015-11-14T02:08:33.122857Z,6.7,1.189124895785476
238,1123,2015-11-15T00:19:22.035714Z,6.4,1.0484212499520993
239,1126,2015-11-15T14:45:08.751429Z,6.01,1.0321297340921538
240,1130,2015-11-16T02:25:12.772857Z,3.62,1.2370411614819186
241,1133,2015-11-17T06:42:11.331429Z,4.82,1.2316547457258176
242,1138,2015-11-17T20:13:26.575714Z,4.16,1.1618666645549864
243,1147,2015-11-20T16:17:23.328571Z,6.45,1.3201963180331744
244,1158,2015-11-22T13:52:54.978571Z,6.73,1.3518372753508576
245,1159,2015-11-22T16:01:34.624286Z,6.62,1.1592970850156097
246,1163,2015-11-23T10:02:32.480000Z,6.86,1.012673980732307
247,1172,2015-11-24T14:16:54.275714Z,6.47,1.403395027053013
248,1174,2015-11-24T15:30:48.202857Z,6.84,1.565050204397525
249,1175,2015-11-24T19:01:58.652857Z,6.21,1.4770950129021774
250,1178,2015-11-25T21:14:37.617143Z,4.92,2.554892769607068
251,1179,2015-11-25T21:30:04.588571Z,4.77,1.39988329140699
252,1180,2015-11-26T00:59:56.374286Z,4.8,1.7373811955595522
253,1185,2015-11-27T01:21:29.914286Z,6.76,2.716308748168521
254,1190,2015-11-27T14:40:23.700000Z,6.93,1.1572928234301303
255,1194,2015-11-29T06:36:32.228571Z,4.28,1.1866656934094295
256,1198,2015-11-29T19:31:39.264286Z,6.13,2.0996797707928128
257,1202,2015-11-30T10:00:40.875714Z,6.4,1.318886282416052
258,1203,2015-11-30T12:39:58.464286Z,6.69,1.178978322232759
259,1205,2015-12-01T07:58:45.751429Z,4.82,1.4905745085265338
260,1207,2015-12-01T09:43:03.177143Z,4.36,1.05155256004713
261,1212,2015-12-04T10:57:24.387143Z,3.31,1.0280878879353148
262,1214,2015-12-04T14:54:22.574286Z,6.27,1.170165904725957
263,1217,2015-12-05T16:00:37.267143Z,6.32,1.579089293479504
264,1218,2015-12-05T20:00:06.151429Z,6.22,1.207430137395333
265,1219,2015-12-06T12:08:29.841429Z,3.98,1.003419439514308
266,1220,2015-12-06T17:21:07.898571Z,5.12,1.0085190764278993
267,1221,2015-12-07T02:31:30.045714Z,6.68,1.2813756255194533
268,1227,2015-12-08T13:48:42.880000Z,6.72,1.0312908466837756
269,1229,2015-12-09T07:43:09.851429Z,3.0,1.0187258122874074
270,1230,2015-12-09T11:29:11.274286Z,5.01,1.0378787787656554
271,1231,2015-12-09T16:36:18.442857Z,1.94,1.4779793360574986
272,1240,2015-12-10T18:22:53.808571Z,1.97,1.294191785098142
273,1241,2015-12-10T20:49:43.987143Z,1.98,1.186487603439717
274,1242,2015-12-11T18:19:29.562857Z,4.81,1.106409553284334
275,1248,2015-12-13T20:25:12.120000Z,6.3,1.325210006249351
276,1250,2015-12-16T21:46:15.035714Z,6.19,1.048536261628382
277,1257,2015-12-19T01:45:48.991429Z,6.85,3.0744462197148046
278,1261,2015-12-19T15:45:28.975714Z,6.82,1.027032130779174
279,1267,2015-12-22T08:29:32.352857Z,6.28,1.320867749125906
280,1269,2015-12-22T20:57:05.127143Z,4.29,1.9676199081778163
281,1277,2015-12-24T23:58:22.060000Z,6.86,1.2408318614224905
282,1285,2015-12-28T01:53:08.552857Z,6.7,1.1763092163057531
283,1286,2015-12-28T03:16:22.808571Z,6.87,1.6546585686440871
284,1288,2015-12-28T16:57:22.652857Z,4.74,1.152562291267717
285,1290,2015-12-28T22:06:11.007143Z,1.98,1.0706296311469432
286,1294,2015-12-30T23:02:32.291429Z,5.03,1.0369113307579243
287,1295,2015-12-30T23:28:20.781429Z,6.78,2.1240127550355616
288,1296,2015-12-31T03:50:47.854286Z,6.69,1.720111230724616
289,1298,2015-12-31T19:41:01.732857Z,1.87,1.9924008916247355
290,1300,2016-01-01T16:33:38.042857Z,4.11,1.31360127602444
291,1301,2016-01-01T19:18:51.275714Z,5.07,1.0135618071405657
292,1304,2016-01-02T10:48:24.397143Z,3.52,1.103584465654986
