,id,time,pstime,mag
361,791,2016-04-20T11:44:15.931429Z,3.35,1.4476653355508446
362,793,2016-04-21T01:50:11.884286Z,2.7,1.0827308466939156
363,797,2016-04-22T12:35:14.262857Z,2.85,2.040347590886016
364,799,2016-04-23T10:35:24.204286Z,5.22,1.2774976444639985
365,800,2016-04-23T14:35:05.837143Z,3.24,1.0263368178354089
366,801,2016-04-23T14:58:08.687143Z,6.04,1.447290817514907
367,802,2016-04-23T23:05:02.824286Z,6.69,1.435245876024359
368,803,2016-04-25T05:15:13.778571Z,4.07,1.989058164715748
369,807,2016-04-27T08:37:41.785714Z,6.47,1.2120194278026195
370,808,2016-04-27T09:31:39.520000Z,5.11,1.0092666012416665
371,809,2016-04-28T00:08:40.960000Z,5.67,1.193981667782496
372,810,2016-04-28T02:51:31.354286Z,5.22,1.260634499460067
373,813,2016-04-29T15:31:25.558571Z,5.61,1.034540039043893
374,814,2016-04-30T06:47:37.451429Z,6.36,1.169421186940895
375,815,2016-04-30T10:07:06.565714Z,4.3,1.8846044300336868
376,817,2016-05-02T17:16:20.507143Z,4.5,2.143814594482604
377,820,2016-05-06T06:19:33.657143Z,4.15,3.087869731870121
378,824,2016-05-07T20:28:52.304286Z,4.59,1.231790922957523
379,826,2016-05-08T15:20:10.320000Z,6.86,1.4646296816144206
380,827,2016-05-08T15:33:35.524286Z,5.29,1.3794574687227763
381,828,2016-05-09T04:09:51.934286Z,4.59,2.1349858645339466
382,829,2016-05-09T13:13:19.612857Z,4.6,1.1393333759804785
383,830,2016-05-10T15:58:08.320000Z,6.65,1.142802837233138
384,834,2016-05-13T12:49:12.641429Z,4.47,1.039721129695033
385,839,2016-05-19T00:40:39.118571Z,5.96,1.0544749177745123
386,840,2016-05-20T12:22:16.550000Z,6.93,1.038973026719784
387,842,2016-05-21T02:22:53.072857Z,5.23,1.3554671547987267
388,843,2016-05-21T05:40:29.815714Z,5.98,1.6483306108979183
