,id,time,pstime,mag
277,1179,2015-09-05T08:16:07.191429Z,6.71,1.127910780938062
278,1180,2015-09-05T08:16:30.954286Z,6.62,1.88389798931745
279,1183,2015-09-06T04:54:44.085714Z,5.07,1.254313038921571
280,1184,2015-09-06T09:19:56.587143Z,4.15,1.1523991521158243
281,1190,2015-09-07T02:14:12.000000Z,4.34,1.5803705914704815
282,1191,2015-09-07T08:47:01.627143Z,6.95,1.1539058129986708
283,1202,2015-09-09T00:16:46.820000Z,3.71,1.1449429197351355
284,1203,2015-09-09T00:41:05.144286Z,5.5,1.0801014383724492
285,1204,2015-09-09T04:28:30.165714Z,4.65,1.0074596495916692
286,1206,2015-09-09T18:07:02.737143Z,6.67,1.1212884107500245
287,1209,2015-09-10T05:58:05.367143Z,4.78,1.3178491512432813
288,1216,2015-09-11T07:15:28.607143Z,5.69,1.0580881392865176
289,1219,2015-09-12T10:57:45.084286Z,5.22,1.9450742166901187
290,1220,2015-09-12T10:59:06.802857Z,5.23,1.30376514207881
291,1221,2015-09-12T15:01:08.157143Z,5.27,1.2990861348391491
292,1222,2015-09-12T15:46:34.165714Z,6.96,1.1060992919487402
293,1229,2015-09-13T12:39:21.182857Z,6.07,1.7905354515932654
294,1236,2015-09-14T10:50:02.930000Z,6.3,1.5327218825903206
295,1239,2015-09-15T02:34:20.344286Z,6.62,2.349450767673809
296,1243,2015-09-16T16:10:48.890000Z,6.86,4.17761442751288
297,1244,2015-09-16T16:14:07.647143Z,6.81,2.257197748418642
298,1247,2015-09-16T16:47:05.328571Z,6.8,1.7192606257401954
299,1250,2015-09-17T09:01:39.127143Z,4.29,1.132046028760339
300,1251,2015-09-17T09:07:17.304286Z,4.31,1.3829008946609371
301,1259,2015-09-19T08:41:00.877143Z,4.78,1.0507909186717168
302,1264,2015-09-20T04:55:44.975714Z,6.54,1.0795639856823136
303,1267,2015-09-20T12:06:24.038571Z,6.03,1.0443122068815622
304,1269,2015-09-21T03:33:05.952857Z,6.84,1.1255232381162807
305,1273,2015-09-22T05:58:29.702857Z,6.98,1.3307978959004654
306,1276,2015-09-23T06:32:17.652857Z,6.7,1.0456707487641588
307,1280,2015-09-23T18:47:50.952857Z,3.76,1.0689114886285334
308,1281,2015-09-23T19:15:48.141429Z,4.54,1.874550737812636
309,1283,2015-09-24T01:19:30.772857Z,3.69,1.2220666991287417
310,1287,2015-09-24T20:09:01.337143Z,2.4,1.0359456322538143
311,1299,2015-09-26T06:38:34.384286Z,3.75,1.2757441252124098
312,1303,2015-09-26T12:44:43.564286Z,2.14,1.2143306912591143
313,1305,2015-09-26T16:50:40.074286Z,4.31,1.422029788945245
314,1307,2015-09-26T19:57:22.747143Z,4.64,2.1144459492804306
315,1308,2015-09-26T21:02:13.270000Z,3.64,1.4831424793243726
316,1309,2015-09-26T22:48:56.857143Z,5.34,1.3203642304499188
317,1317,2015-09-28T11:18:03.002857Z,6.35,1.229756928923357
318,1326,2015-10-01T07:29:43.982857Z,6.98,1.1113285164849245
319,1328,2015-10-02T09:25:19.722857Z,6.98,1.0206732307989854
320,1329,2015-10-02T11:09:59.551429Z,5.31,1.5721588896127976
321,1330,2015-10-02T13:27:51.321429Z,6.78,1.5746929004740808
322,1332,2015-10-03T08:37:28.312857Z,4.53,1.4615624437697974
323,1333,2015-10-03T14:52:45.190000Z,2.38,1.9782277601301836
324,1336,2015-10-04T05:48:15.321429Z,6.5,1.369068093262917
325,1338,2015-10-05T21:09:03.037143Z,4.57,1.0219859000155107
326,1343,2015-10-07T10:31:44.582857Z,3.48,1.7930669425854957
327,1345,2015-10-08T01:06:34.491429Z,4.4,1.9818205938870543
328,1347,2015-10-08T08:28:59.881429Z,5.59,1.1590056151994004
329,1348,2015-10-08T09:39:24.811429Z,3.91,1.6556043952513275
330,1350,2015-10-08T13:39:22.487143Z,4.5,1.0315260870706198
331,1354,2015-10-09T16:02:34.188571Z,2.46,1.084168087616018
332,1355,2015-10-09T22:19:23.075714Z,4.02,1.2248238729393452
333,1360,2015-10-10T23:55:13.748571Z,6.87,1.1927002981220596
334,1361,2015-10-11T00:00:49.134286Z,6.76,1.3831994597822614
335,1362,2015-10-11T01:03:43.520000Z,4.62,1.0608799543638467
336,1364,2015-10-11T05:15:35.912857Z,4.53,1.199654661743864
337,1368,2015-10-11T18:45:14.801429Z,3.98,1.5594602438006375
338,1376,2015-10-13T15:13:49.222857Z,6.0,1.1419020854763906
339,1380,2015-10-14T17:05:24.987143Z,4.78,2.1881679739356903
340,1382,2015-10-15T07:42:09.187143Z,6.11,1.4143088054500677
341,1384,2015-10-15T13:23:56.082857Z,5.3,1.252265442097441
342,1385,2015-10-16T05:29:52.420000Z,5.46,3.437723621981548
343,1386,2015-10-17T01:02:10.972857Z,5.51,1.026686399161031
344,1392,2015-10-19T01:15:45.467143Z,6.6,1.1536062006564358
345,1394,2015-10-19T11:00:17.568571Z,6.1,2.4251844563617904
346,1395,2015-10-19T12:58:15.662857Z,1.87,1.0261619883566606
347,1396,2015-10-19T14:44:32.800000Z,5.95,1.0876690872720096
348,1397,2015-10-19T16:27:37.091429Z,5.52,1.2414441586507805
349,1398,2015-10-20T04:15:28.794286Z,6.06,1.1874419219097474
350,1399,2015-10-20T11:52:28.007143Z,6.67,1.1519913061227085
351,1400,2015-10-21T12:41:20.681429Z,6.08,1.6781432591528564
352,1402,2015-10-21T18:01:36.098571Z,5.4,1.051209547877264
353,1403,2015-10-21T19:15:06.947143Z,5.55,1.4788264585296185
354,1404,2015-10-21T20:03:04.745714Z,5.63,2.583043087056896
355,1405,2015-10-21T20:38:19.401429Z,4.82,1.144018324494085
356,1407,2015-10-21T22:36:24.935714Z,5.7,1.3432579908884663
357,1409,2015-10-21T23:43:59.027143Z,4.36,1.0320920424720257
358,1411,2015-10-22T15:32:12.608571Z,5.33,1.4223191335365488
359,1414,2015-10-23T08:07:52.594286Z,5.43,1.1114093338093736
360,1417,2015-10-23T12:53:50.347143Z,5.62,1.1628057325360857
361,1419,2015-10-24T19:31:47.468571Z,5.19,1.8523810427067224
362,1421,2015-10-25T14:19:37.555714Z,3.95,1.7871631685979654
363,1423,2015-10-25T19:28:42.514286Z,5.64,1.726398235468742
364,1425,2015-10-26T03:37:53.272857Z,5.37,1.2526062812505954
365,1427,2015-10-26T06:59:01.718571Z,6.59,1.1375490473878695
366,1429,2015-10-26T14:14:36.428571Z,6.24,1.516255190169277
367,1432,2015-10-27T09:53:05.790000Z,5.39,1.2744812253900435
368,1433,2015-10-27T11:06:51.118571Z,5.4,2.9993786816681887
369,1437,2015-10-29T09:30:01.071429Z,6.78,1.1128240112289274
370,1441,2015-10-31T03:27:55.334286Z,3.96,1.0900817287944873
371,1443,2015-10-31T11:52:15.345714Z,4.51,1.2098188065316386
372,1448,2015-11-01T13:37:47.274286Z,2.14,1.3766187285266789
373,1454,2015-11-04T02:49:40.497143Z,6.11,1.023586673435102
374,1455,2015-11-04T10:34:50.485714Z,6.96,1.236367574084718
375,1458,2015-11-04T18:56:44.084286Z,2.63,1.104813401785056
376,1460,2015-11-04T23:01:53.884286Z,4.24,1.3618535213534575
377,1461,2015-11-05T06:58:41.141429Z,6.71,1.1931927682864647
378,1465,2015-11-06T04:41:21.378571Z,2.53,1.489939617090818
379,1469,2015-11-06T15:13:45.862857Z,2.22,1.371338521313007
380,1470,2015-11-06T21:38:02.284286Z,5.22,1.2113474594839746
